IDquery;Q116
Number of distance computations:62862
IDquery;Q338
0.8284889;D33882
0.855513;D73111
0.8808914;D20552
0.8861431;D23039
0.9010115;D82627
0.92447346;D62264
0.9388659;D10847
0.940148;D63845
0.9526371;D58542
0.9552256;D33691
0.95580375;D69810
0.9568228;D35659
0.9613319;D82472
0.9692128;D56243
0.9708752;D5307
0.9719432;D16471
0.97631276;D27239
0.9775382;D58684
0.9808204;D12961
0.98541933;D51201
0.9882217;D11722
0.9892444;D19278
0.9921792;D25271
0.9934498;D59242
0.9967756;D5121
0.9988567;D25458
1.0004503;D9239
1.0036465;D64005
1.006779;D43412
1.0069966;D75470
Number of distance computations:86057
IDquery;Q337
0.77021396;D7948
0.928078;D84951
0.9291137;D25793
0.93481207;D7207
0.9389221;D1895
0.95374507;D88118
0.95804775;D54707
0.9592135;D56410
0.9640192;D33175
0.9733328;D74539
0.9775084;D1324
0.9799547;D9134
0.9841949;D72807
0.9849129;D20390
0.98708117;D33040
0.98823905;D18386
0.98960716;D81494
0.9919416;D20441
0.9942401;D77125
0.9968134;D7566
0.999748;D66193
1.0070051;D39150
1.0093246;D10118
1.0098039;D67
1.0114665;D39102
1.0144234;D86451
1.0183469;D86093
1.0202416;D42435
1.0216368;D53573
1.0219406;D14544
Number of distance computations:62709
IDquery;Q579
0.8066008;D9669
0.87721366;D85355
0.8815795;D30284
0.88317627;D39905
0.8960152;D81382
0.8968043;D88578
0.89977163;D30516
0.90609807;D55180
0.9060997;D55803
0.9151423;D21407
0.91780806;D31696
0.9327241;D87830
0.93923426;D84008
0.93999326;D9483
0.940664;D9092
0.945433;D47891
0.9541767;D75804
0.95616025;D18000
0.95629174;D11311
0.9609659;D79589
0.96303684;D84936
0.9647138;D28684
0.96682894;D74751
0.9712286;D46205
0.9745935;D87504
0.97540814;D69711
0.9785298;D13681
0.9806462;D972
0.981505;D16125
0.9815833;D8917
Number of distance computations:91038
IDquery;Q332
0.7126774;D72809
0.7419323;D87601
0.79881644;D34661
0.80254;D22292
0.80992675;D91632
0.8103758;D42752
0.81212187;D49660
0.8206795;D48976
0.82914066;D2416
0.83641183;D78133
0.8438768;D47270
0.8569743;D83246
0.8573814;D81547
0.860333;D66440
0.87742925;D93095
0.8838031;D35811
0.8886499;D43672
0.8947104;D34436
0.8979523;D83552
0.8990936;D51790
0.90141386;D45785
0.90802264;D42356
0.9119861;D4481
0.9179271;D52
0.92317855;D35950
0.92474306;D58646
0.9269576;D49049
0.92791003;D11898
0.9290723;D5020
0.9321452;D53477
Number of distance computations:87117
IDquery;Q574
0.93365604;D64938
0.93584776;D19998
0.9801759;D59988
0.9921041;D40686
1.0018097;D73597
1.0045198;D82372
1.0055677;D76734
1.0201528;D44852
1.0260057;D46750
1.0336516;D20988
1.0341578;D50088
1.0457056;D56643
1.046285;D79192
1.0472718;D5938
1.0477527;D54542
1.0516547;D73620
1.058495;D91955
1.0632601;D39802
1.0644703;D72967
1.0675433;D52122
1.0699356;D18504
1.0716692;D67229
1.0735925;D96408
1.0788404;D29422
1.0808293;D74092
1.080861;D69765
1.0830251;D56295
1.0838977;D19016
1.0861737;D28536
1.0883883;D44342
Number of distance computations:85351
IDquery;Q331
0.8426417;D57644
0.8858147;D37036
0.90774345;D73795
0.9242687;D86065
0.9247009;D9008
0.93526596;D44913
0.9464169;D91770
0.96098155;D70948
0.96109074;D37705
0.96354604;D4671
0.9637855;D28794
0.98177475;D42505
0.98472774;D40432
0.9872837;D70030
0.987346;D90248
0.99268204;D96190
0.99825734;D68097
0.99988514;D70933
1.0041587;D34507
1.0076257;D66265
1.0129232;D7149
1.0153102;D58744
1.0189431;D39016
1.0216811;D66409
1.0217212;D20783
1.0219725;D37656
1.023258;D25427
1.0239923;D3874
1.0242779;D5778
1.0263568;D64827
Number of distance computations:90799
IDquery;Q573
0.7886599;D23000
0.8438001;D50389
0.86166644;D67883
0.9084256;D79770
0.9093217;D60997
0.910081;D81224
0.9211183;D17057
0.92372066;D50551
0.925034;D34258
0.93212414;D83207
0.94738495;D90840
0.9507935;D31800
0.9567634;D20742
0.9619982;D98209
0.9636931;D77263
0.97312945;D65036
0.97698337;D87781
0.9855052;D65640
0.987717;D53320
0.99169046;D40082
0.99466014;D14864
0.99713683;D98438
0.9971812;D26736
0.9996646;D21003
1.0054904;D39824
1.0100034;D71466
1.0105588;D12358
1.0140753;D3574
1.0147029;D60249
1.0148598;D50980
Number of distance computations:88674
IDquery;Q334
0.8869441;D3679
0.8969338;D60583
0.90137124;D75988
0.9066084;D97561
0.92776734;D18820
0.96134204;D28235
0.9827173;D22105
0.98756224;D83088
0.99547136;D47489
1.0082175;D22228
1.0118513;D76355
1.0138397;D21292
1.019557;D90683
1.0254694;D25483
1.0260963;D88608
1.029355;D42219
1.0450863;D4205
1.0464592;D38167
1.0470822;D53445
1.0474557;D23829
1.0508013;D93254
1.0517014;D74420
1.0621359;D45737
1.0624034;D18226
1.063143;D9459
1.0632216;D8926
1.0682303;D20338
1.0721459;D95302
1.0752902;D77070
1.0770229;D56288
Number of distance computations:83433
IDquery;Q576
0.80577505;D67434
0.80932176;D29201
0.8340474;D73548
0.864089;D98143
0.8999341;D5928
0.9325466;D54578
0.93586373;D31630
0.9429057;D72744
0.94316506;D41922
0.94644904;D73418
0.99058104;D56732
0.99818015;D7453
1.0083878;D77522
1.0127738;D52989
1.0200069;D10195
1.0203255;D52163
1.0215611;D81727
1.0311066;D36617
1.0337944;D82680
1.0341375;D84672
1.03547;D91231
1.0355487;D92467
1.0371844;D66307
1.0401702;D27228
1.0471337;D62001
1.0472757;D90602
1.0473912;D17512
1.0636677;D22825
1.0674205;D75760
1.0711164;D38642
Number of distance computations:91206
IDquery;Q333
0.81369495;D32358
0.87585324;D53287
0.9254102;D87904
0.9551124;D29281
0.95813733;D12363
0.9708889;D16963
0.9868747;D53592
1.023563;D55424
1.0293484;D92914
1.0432346;D53418
1.0439953;D78569
1.044549;D78578
1.0462656;D1274
1.0538085;D56402
1.0543897;D32997
1.0557975;D54344
1.0563084;D96326
1.0570529;D20679
1.0608757;D36084
1.0656468;D12419
1.0660561;D84412
1.0671905;D27756
1.0676177;D19068
1.069243;D44959
1.0716323;D76497
1.0734453;D54669
1.073669;D96469
1.0807343;D9376
1.0815225;D60522
1.08257;D68523
Number of distance computations:90652
IDquery;Q575
0.79626095;D40056
0.81982696;D28743
0.82438326;D27922
0.8300201;D27208
0.833549;D44135
0.85115725;D15377
0.8601549;D33871
0.87037545;D92487
0.8744931;D39729
0.88573974;D77670
0.88616323;D16302
0.88894486;D32797
0.8949531;D18890
0.89641863;D66421
0.9051177;D94096
0.91402936;D17529
0.9177885;D73196
0.91890365;D53882
0.92529464;D88756
0.9292309;D57295
0.93398553;D25458
0.93647707;D65859
0.9368613;D22778
0.9390626;D31537
0.93959355;D34785
0.94042516;D86326
0.95016915;D93000
0.9516791;D9034
0.95193124;D74274
0.95242244;D71883
Number of distance computations:72190
IDquery;Q339
0.65974385;D37066
0.6697362;D81117
0.70500225;D85547
0.7830765;D6861
0.807927;D25435
0.85703695;D66659
0.87366515;D77682
0.87809104;D42367
0.8889472;D4245
0.89033616;D76247
0.89452624;D11687
0.9004175;D64532
0.9018982;D3095
0.9027412;D98075
0.90399534;D91448
0.9049644;D49802
0.9084935;D92894
0.9125097;D4770
0.91420144;D76142
0.9160203;D50395
0.9162909;D68503
0.9238639;D33439
0.92627376;D6560
0.92845297;D64892
0.9307315;D99023
0.9372303;D62296
0.9379934;D51033
0.9403519;D51813
0.9412704;D16043
0.9430921;D18549
Number of distance computations:77126
IDquery;Q581
0.73694736;D7747
0.7488087;D32505
0.78868145;D81621
0.8131115;D23120
0.83445364;D28760
0.8726582;D84724
0.88473994;D27478
0.89175093;D24288
0.9047618;D7010
0.92822456;D67120
0.92874116;D14628
0.93190175;D86716
0.94292563;D57880
0.9434307;D549
0.96163154;D92381
0.9668671;D56230
0.9686689;D13017
0.9730758;D51344
0.97495174;D75416
0.9791327;D38284
0.9811077;D93388
0.98543954;D9129
0.9869237;D33755
0.9950777;D82759
0.9982529;D83859
0.9988662;D35302
1.0048234;D64289
1.0058591;D98790
1.0062042;D99609
1.0109754;D98552
Number of distance computations:92101
IDquery;Q580
0.7296355;D63427
0.77860296;D91898
0.794464;D69563
0.81899333;D71965
0.8425288;D60389
0.8579203;D63837
0.8794413;D94621
0.8907113;D33983
0.9095561;D38889
0.9156574;D11741
0.9176501;D7170
0.9259276;D55030
0.937446;D39823
0.93809897;D32016
0.9390204;D94529
0.9410818;D58059
0.9455374;D31742
0.94698745;D2339
0.9507535;D21642
0.958467;D88580
0.95901716;D13476
0.9646263;D31716
0.9646436;D28497
0.9720865;D69302
0.9730333;D45969
0.9747854;D34071
0.9785611;D75895
0.97930115;D58163
0.97971034;D56578
0.98048955;D70795
Number of distance computations:89539
IDquery;Q341
0.6661125;D95637
0.7385841;D23869
0.7425861;D74277
0.7771867;D61038
0.8268992;D48353
0.8358819;D1108
0.84250885;D19077
0.8431746;D74929
0.8434601;D75013
0.8437177;D18807
0.8446342;D64673
0.8489614;D96628
0.8512517;D70611
0.86021495;D97527
0.86091685;D51675
0.86161846;D22653
0.86179024;D74876
0.8651666;D37288
0.866158;D94184
0.8688951;D53346
0.8736333;D65962
0.8746901;D96456
0.8748695;D54078
0.87631476;D90599
0.88258404;D64760
0.88399774;D13525
0.8880963;D90258
0.8895688;D86814
0.8930646;D35059
0.89380264;D64943
Number of distance computations:78262
IDquery;Q583
0.8036092;D31280
0.8259285;D23231
0.8445446;D93597
0.8521756;D74191
0.9021086;D29419
0.9070709;D84563
0.9072135;D10625
0.919076;D17940
0.9194239;D61724
0.9299221;D78968
0.9467957;D6536
0.9540443;D78871
0.9541794;D34654
0.9559083;D39018
0.962505;D48208
0.9658099;D27284
0.96708363;D49398
0.96853715;D34413
0.9688617;D78892
0.97066176;D81274
0.9777552;D78084
0.97970086;D99123
0.9819052;D24986
0.98298883;D79134
0.9830103;D44770
0.98567295;D23086
0.9956518;D46980
0.99569774;D7086
0.995853;D31793
0.9994487;D77068
Number of distance computations:86939
IDquery;Q340
0.74839413;D30756
0.8181859;D66343
0.82754236;D40913
0.8561777;D81609
0.8581611;D9870
0.86719996;D49689
0.8678221;D40016
0.8893473;D49134
0.90045214;D98961
0.9012849;D60442
0.9042125;D37459
0.9118678;D80277
0.9174069;D16987
0.9219099;D77053
0.92224586;D29198
0.9246527;D33659
0.9248361;D71751
0.9256853;D18731
0.9301588;D33345
0.9323661;D20317
0.9360131;D7583
0.9381295;D42008
0.9438999;D86443
0.9453262;D58787
0.9459787;D94962
0.9480843;D57450
0.9483843;D51438
0.95050037;D75741
0.9507082;D73582
0.95088345;D56049
Number of distance computations:79781
IDquery;Q582
0.84714144;D12820
0.86453056;D88389
0.8723558;D2497
0.8739267;D95277
0.9014563;D20495
0.90882015;D911
0.91546565;D6025
0.9299935;D54092
0.93180174;D70240
0.9363382;D86327
0.9440866;D40747
0.946112;D94651
0.9533522;D92675
0.9545277;D17917
0.9608778;D8135
0.9659528;D68467
0.96650875;D6335
0.9688865;D64281
0.9694262;D3059
0.9703681;D38571
0.97095203;D63149
0.9724143;D33251
0.9731442;D17810
0.9798395;D67663
0.9817267;D49079
0.9846122;D66474
0.9922406;D71927
0.99574864;D49460
0.9958239;D92417
0.997553;D31111
Number of distance computations:88022
IDquery;Q325
0.805346;D91144
0.80546075;D61050
0.81423134;D70424
0.82042223;D93901
0.8631825;D47294
0.8783112;D38370
0.8817295;D67790
0.8834357;D97582
0.88530135;D74136
0.9006461;D96197
0.9113744;D10420
0.9225036;D35682
0.9229484;D91221
0.92565376;D79879
0.9284784;D28466
0.9295428;D51968
0.9295479;D41755
0.9306009;D19720
0.9308392;D99504
0.93252444;D57783
0.93392634;D32592
0.9396035;D13348
0.94720453;D32619
0.9482396;D6313
0.9501637;D75637
0.9507396;D80569
0.9508004;D83604
0.95518726;D40775
0.9553446;D16135
0.9560324;D58044
Number of distance computations:74923
IDquery;Q567
0.7647806;D81792
0.8570732;D4801
0.87805444;D39341
0.886439;D58288
0.8915394;D20226
0.8919539;D43656
0.90416723;D63750
0.9117657;D61706
0.92317617;D44986
0.9416168;D7799
0.9443666;D72151
0.9447286;D12366
0.9454956;D50638
0.95310724;D31593
0.9549156;D97637
0.9573726;D66629
0.9604482;D85754
0.96484226;D6595
0.9673282;D62984
0.96938574;D53450
0.9708573;D19756
0.97124684;D76471
0.971681;D40207
0.97276855;D76137
0.97349316;D46474
0.97365797;D90174
0.9761931;D43981
0.977594;D31428
0.978686;D45597
0.979504;D52083
Number of distance computations:80109
IDquery;Q324
0.82104963;D16801
0.9037973;D71440
0.93040913;D81387
0.93836594;D14608
0.9389698;D45079
0.9422863;D99692
0.95095545;D50430
0.9687008;D65210
0.9760511;D13180
0.9924466;D40854
0.99564815;D36192
1.0080804;D70300
1.0081881;D52707
1.0176198;D48643
1.0197203;D33583
1.0230215;D99085
1.0289001;D86329
1.0293413;D55096
1.0320494;D88125
1.0328947;D92952
1.0334941;D58712
1.0335624;D95251
1.035064;D98002
1.0353357;D62848
1.0387737;D67462
1.0442326;D28026
1.0475909;D24599
1.0520312;D40646
1.0624444;D98436
1.0626208;D19579
Number of distance computations:73247
IDquery;Q566
0.8161678;D12044
0.8294639;D74419
0.831993;D87379
0.8692702;D64359
0.8885369;D30414
0.8983763;D19532
0.900299;D9878
0.91210437;D54342
0.946068;D96622
0.95354795;D63912
0.9632797;D13476
0.9650328;D85923
0.96816283;D39301
0.97131914;D35593
0.97346646;D6629
0.988499;D74199
0.9977539;D5839
1.0058821;D39013
1.010972;D71997
1.0117724;D42321
1.0127237;D7707
1.0149148;D35198
1.0152482;D7067
1.0154793;D80515
1.017897;D78210
1.0189568;D23410
1.0194534;D15046
1.019556;D7821
1.0253576;D30555
1.0263764;D27426
Number of distance computations:91012
IDquery;Q327
0.681874;D59268
0.7652346;D96468
0.80826664;D56319
0.8380246;D49415
0.8430262;D70257
0.8530186;D81541
0.8567617;D72367
0.8751852;D23052
0.8803736;D11273
0.88301796;D59257
0.8893548;D21690
0.89211136;D74693
0.89789313;D85262
0.90150034;D2082
0.90150255;D30237
0.9103476;D64377
0.9109555;D483
0.91513556;D19062
0.9183708;D20095
0.9187765;D35492
0.9193349;D37836
0.92848784;D67318
0.932937;D1284
0.9336743;D6769
0.9353022;D38939
0.9353982;D78622
0.9365226;D8284
0.9401579;D56822
0.9426977;D76595
0.94321066;D49429
Number of distance computations:81679
IDquery;Q569
0.82724386;D96109
0.8898821;D83523
0.9139138;D7537
0.9362613;D8323
0.95084393;D5205
0.95792043;D89769
0.9618416;D80002
0.9700169;D84848
0.9747342;D690
0.9872258;D63975
0.9874839;D23218
0.9943457;D34298
1.0016885;D92153
1.0032158;D17647
1.0047921;D84057
1.010033;D62803
1.0102677;D38365
1.0150095;D27257
1.018876;D50166
1.0198135;D46578
1.0237366;D65668
1.0270746;D99890
1.0342115;D66857
1.0372313;D35848
1.0494024;D10881
1.0503225;D15178
1.0515587;D61637
1.0539368;D39500
1.0546633;D70102
1.0552437;D76958
Number of distance computations:86974
IDquery;Q326
0.79780716;D20758
0.84512925;D86554
0.9070967;D66059
0.9382784;D95647
0.9400305;D10648
0.9450567;D71849
0.95146126;D22203
0.959713;D89867
0.97181505;D91649
0.9735534;D41071
0.97480905;D49830
0.9754025;D84461
0.97696465;D69182
0.9773537;D1829
0.98184675;D28980
0.9901081;D79878
0.993174;D13421
0.996845;D93986
1.0036507;D67189
1.0076221;D95944
1.0116234;D42839
1.0126191;D26455
1.0171233;D92319
1.0214329;D80998
1.0235525;D14832
1.02426;D95265
1.0252182;D51243
1.0259466;D21742
1.0289303;D42822
1.030636;D21703
Number of distance computations:87288
IDquery;Q568
0.77269626;D64975
0.8693075;D884
0.89988303;D50725
0.918264;D98089
0.9513445;D49033
0.96893585;D94018
0.9705464;D64060
0.97611797;D54340
0.98394483;D47138
0.9940852;D4795
0.9960327;D14860
1.0017272;D4271
1.0049623;D60311
1.0067848;D4654
1.0096253;D13471
1.0121037;D55792
1.0238622;D96345
1.0250678;D32443
1.0256962;D51186
1.028623;D44040
1.0300436;D53057
1.0378091;D76529
1.0378397;D50435
1.0395763;D58285
1.04017;D40306
1.0423064;D53213
1.0495166;D80485
1.0540832;D53549
1.0577453;D95642
1.058142;D76905
Number of distance computations:88781
IDquery;Q321
0.77459997;D58456
0.8381999;D3186
0.83846503;D36945
0.84025866;D23872
0.8477347;D63059
0.8513431;D41703
0.8514103;D48730
0.85202444;D70932
0.8665884;D14480
0.86806965;D76616
0.87338215;D72544
0.87565875;D12708
0.883858;D21586
0.8859551;D73717
0.895279;D29354
0.898662;D58341
0.9023;D81455
0.9064225;D75802
0.9133316;D59147
0.9133988;D7128
0.91387933;D24314
0.9141103;D91168
0.91525257;D77990
0.9170949;D11310
0.9171891;D63843
0.9173902;D31868
0.91767883;D49947
0.9197653;D29447
0.92333746;D71639
0.9234314;D77376
Number of distance computations:63649
IDquery;Q563
0.62260187;D32192
0.74422055;D34485
0.80337495;D42933
0.8045865;D90527
0.82210886;D41882
0.82716405;D48227
0.86059076;D79497
0.86098737;D96598
0.8620905;D58851
0.8654505;D12190
0.8727275;D35780
0.87546176;D3820
0.8764244;D55071
0.8811491;D51122
0.88360643;D99520
0.8849512;D47676
0.88619846;D93706
0.890256;D86817
0.89952296;D50354
0.9052214;D96934
0.9132979;D3161
0.9197708;D33347
0.9256166;D32885
0.9291447;D27675
0.92961687;D56303
0.92986476;D32216
0.9302524;D37793
0.9362337;D93684
0.938359;D91956
0.93861395;D89098
Number of distance computations:82610
IDquery;Q320
0.75007683;D21948
0.7820644;D67118
0.81303596;D5901
0.8159736;D40620
0.83090013;D43533
0.8340215;D60686
0.8459041;D99515
0.8511983;D86355
0.8527592;D47753
0.883039;D25313
0.8918017;D39137
0.9035417;D90975
0.9132956;D42727
0.91839015;D79890
0.9231866;D892
0.94896835;D54031
0.9583397;D41317
0.96111333;D45717
0.96868604;D51944
0.9747819;D73623
0.9749068;D78796
0.97773606;D79555
0.97890437;D73975
0.9865563;D13410
0.9875474;D7905
0.98928887;D14167
0.98936176;D27222
0.99127924;D20270
0.9928883;D98169
0.99825096;D91287
Number of distance computations:77204
IDquery;Q562
0.7442756;D82369
0.7982209;D38493
0.79933095;D3822
0.8235895;D53114
0.82968146;D95121
0.831502;D40786
0.8393557;D12233
0.84076875;D19111
0.8476439;D67472
0.86478454;D63102
0.8924138;D98125
0.8930229;D32533
0.8944801;D14226
0.9014327;D28077
0.9074273;D83034
0.9119225;D17911
0.9119492;D61110
0.9127762;D87955
0.9136198;D99803
0.91659963;D73753
0.91804475;D27052
0.920579;D8574
0.9226407;D83928
0.9250012;D27267
0.9258045;D78730
0.9259524;D18565
0.92780393;D12993
0.9298728;D82755
0.9336855;D28284
0.9369693;D50898
Number of distance computations:60020
IDquery;Q323
0.7370156;D73689
0.7882091;D80848
0.7969129;D54945
0.80841804;D37568
0.8421152;D44244
0.8440984;D59987
0.86337084;D34075
0.8674137;D12842
0.8691877;D52653
0.8804213;D29679
0.8814524;D64864
0.89147294;D83527
0.8943013;D936
0.89623517;D45016
0.9031116;D53932
0.9054546;D52739
0.9122885;D44813
0.9143315;D39298
0.9179582;D92950
0.9181569;D23058
0.91889584;D96378
0.9218223;D63058
0.92224187;D82768
0.9227275;D13197
0.9230603;D98857
0.9266193;D99725
0.9279894;D91618
0.9303173;D11895
0.9303357;D50243
0.9306135;D2941
Number of distance computations:84036
IDquery;Q565
0.7019607;D13271
0.75155234;D92668
0.75575304;D34959
0.76363033;D18670
0.7674592;D73659
0.7682344;D77930
0.7832244;D58904
0.7865082;D73816
0.7895272;D30025
0.8143545;D10235
0.81448084;D55465
0.8173449;D29896
0.8179383;D59682
0.82295465;D23919
0.83378375;D62538
0.83711505;D3654
0.84179246;D29387
0.8568032;D69442
0.86356896;D91747
0.8645869;D56881
0.864905;D74376
0.8697686;D62258
0.87168956;D1160
0.88069326;D59338
0.8809269;D65120
0.8853625;D45649
0.88633543;D7900
0.8894231;D44894
0.89072716;D37548
0.8948558;D71799
Number of distance computations:70220
IDquery;Q322
0.6310988;D12042
0.77879643;D1673
0.7808707;D53490
0.85402775;D48198
0.86075985;D83396
0.87336004;D42189
0.87901014;D65056
0.8841161;D94810
0.9001612;D30002
0.9023772;D32330
0.9060977;D23083
0.90870273;D76016
0.91210204;D22305
0.92064035;D74929
0.9246757;D29878
0.9270426;D66344
0.92740506;D34452
0.92858016;D27252
0.9348563;D26288
0.9369232;D86071
0.9377696;D4802
0.9379685;D45883
0.9408507;D73216
0.9434722;D5048
0.95383954;D47463
0.9554474;D84612
0.9588894;D98867
0.96234006;D29267
0.96366674;D51019
0.9719424;D15961
Number of distance computations:83513
IDquery;Q564
0.80919486;D93968
0.87519246;D54299
0.8802943;D4127
0.88835925;D65634
0.8981249;D81558
0.92200106;D46330
0.93769073;D39510
0.95978796;D79173
0.96321017;D47259
0.97181815;D90662
0.9722431;D54672
0.9736084;D91341
0.9746613;D84951
0.9836974;D85879
0.98419666;D92633
0.984389;D49331
0.9862489;D35160
0.98730826;D33254
0.9950133;D65728
0.9954719;D34482
0.99878985;D69414
0.9991153;D36177
0.9996839;D89665
1.001528;D73946
1.0027202;D2874
1.003729;D45707
1.004366;D57060
1.0050249;D47635
1.0055056;D93926
1.0076876;D72604
Number of distance computations:93137
IDquery;Q329
0.6800103;D95039
0.8491069;D88027
0.8573259;D68224
0.9137515;D7787
0.9140334;D63193
0.9199642;D83026
0.9333585;D72021
0.95579326;D62112
0.960288;D60940
0.9693542;D98556
0.9803952;D88751
0.98254335;D15654
0.98346364;D88402
0.98403823;D54969
0.9890365;D34676
0.99734455;D33143
1.0035517;D84777
1.0068477;D46122
1.0145868;D51901
1.0156964;D18580
1.0202976;D80408
1.0262257;D41327
1.0278556;D81577
1.0322479;D1151
1.0327892;D43967
1.034546;D58889
1.0352914;D93479
1.036563;D36411
1.0368761;D87554
1.0373715;D24854
Number of distance computations:87520
IDquery;Q328
0.7960585;D6854
0.8158221;D35245
0.8175796;D7799
0.8669257;D2209
0.87364054;D3578
0.8766432;D8843
0.87711954;D44365
0.8814702;D46186
0.8957516;D92331
0.89838195;D38887
0.9007706;D55799
0.90725076;D47239
0.91116846;D93373
0.9135783;D60727
0.91620576;D7256
0.92078465;D50981
